Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
6dedff110cd2a73fdf0da3fefdad41cb,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.998861881
0300376d62d20f5c818ac0b490ba7aec,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999982822
1b94af97ba1689c02af6e483800bc3d4,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999327568
97d586c9d78d4d3f4567cdab7a5d7422,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.998489738
1147e0375fb3cf13c0bcfc68e5b009bd,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999977948
52c733b89233f5d15ecca4fe3d9c3a87,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999980129
ab623ac064ac2f855285f7938b0ef6c0,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.995440996
656dd273d7ae8042765a5b7a8a4757a5,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999960211
e57cf9b853d30fd7dbd828f9508ef7de,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999918041
3c731bb84612fe1d2906a74155b5fab8,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.994545656
05be01389e32f660233fbb610eab457e,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999950847
54ef5f03c1b5c716eb61f3707f6a9ca3,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.995091545
11f0a66b936845d52c441bfaec7ba06a,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999961259
04f1e515618857722d72dd3c55a344fe,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999030212
694a6e6207b97f96650f3a3bbf38901f,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999884515
f26a58e268d8d7078ef2369be19cf1df,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999963874
ef705bdc6cb042476a337699da751020,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999972594
36ec79b99a3d264084272c46a3831447,Unassigned,,,,,,,1
88eaf2b8e0279911fb69c9c1cdf7ed70,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.999999825
e900ef4b2fda9b87ab9d763e9712027b,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.99781302
c355f416d8883aa87cc921c34207b768,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.998854591
d1ef1367f23782c44e32ea53496354cb,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999952996
f3f0fa7bb855fc768b5e76ccdf8db5b7,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.997830701
b04659bd9e350394a0cf1d776ec4846b,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.991649904
a7e8c20665cddb06470647e678406735,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.999226476
1e6ea79ce33f8d14181f5fc9a51ae84b,Unassigned,,,,,,,1
7c607aaed10bf1fdbf2d42cd07c6fc6e,Unassigned,,,,,,,1
bc68fdeeb4bfcb480446beb61e183f6d,d__Bacteria,p__Campylobacterota,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.998198132
cbe60463d1ce60eb9e301672d4666b97,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.9999875
55b4982f57ce7f51c04dab85b6b49d67,Unassigned,,,,,,,1
57489b2b0d9f6e4871e52211db524563,Unassigned,,,,,,,1
f2db9503ea28965edc9ff02715d106b3,Unassigned,,,,,,,1
c427b655f0343ee0a6829d0291de5b91,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Allobacillus,,0.99290357
803464e5b04a797bb01048fabdc81a0d,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.999900507
a9f706d517db5963f8f5f0accf8e016d,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.999892763
7dc5e1b657a48358576c1a77568ee896,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.999999833
16af8a677cb4e6111ffe59dddaa985b0,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,,0.995079395
f0b6de93ef7113a11f28bf19cc6fcba9,Unassigned,,,,,,,1
ac3ea8ec6c7a57edd91c3a1555e77555,Unassigned,,,,,,,1
e7414f6abb32e1bdfee6325a84281116,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,,,,0.992526488
3d157ccdb916ede4d9ee5dfb1d8bd79f,Unassigned,,,,,,,1
