Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
f2f9eed69f1f3dba050654c4e4ba89ee,Unassigned,,,,,,,0.6664603148059789
ad611bd454918d28f4164583f396b7bf,Unassigned,,,,,,,0.6558833238392239
c89fdbb7d4f7906e8c6809b0585e6016,Unassigned,,,,,,,0.9677867384842235
2f1938a867dffdf7400d41cdebd501ef,Unassigned,,,,,,,0.9731298359859234
322afd03d9a3828fc1e830d62c7496ae,Unassigned,,,,,,,0.9640231396293572
80838b536834c80be8dfc25e3884c7e5,Unassigned,,,,,,,0.9668613192789527
f96ee00ed1c271d767eaa206692af431,Unassigned,,,,,,,0.19006364717990987
13b218664e5ab5cb264d8b3832c538f6,Unassigned,,,,,,,0.19831780273999766
8231a087b645bdae16716cf05869aeee,Unassigned,,,,,,,0.9597678033936357
a1a6af117d7162f8b38a0ef5c39d3c63,Unassigned,,,,,,,0.2574322429627669
21be8a9c19cc2047a118dc114693dfd5,Unassigned,,,,,,,0.9626543125155252
1ee8fb5a18341071103ceb00deed3fb4,Unassigned,,,,,,,0.24603379681217807
d196e1ddcfb37bd9ae011ed2b6daa457,Unassigned,,,,,,,0.9821193580819847
bba8989f801bc0cdab736c06e63af0cd,Unassigned,,,,,,,0.3408283023723976
41dcbfeb5a3f29130fb0dc37170bb948,Unassigned,,,,,,,0.7446889333931658
77ebe6fa8dd061ad1856eeb7dad80e82,Unassigned,,,,,,,0.7352118540507557
f680baa6b3cbddcf2e25b2642ae11bc4,Unassigned,,,,,,,0.2627107992458465
d878e570590204404753ddf89e069411,Unassigned,,,,,,,0.739823482
fd065a780249eb6f59043e12ba2a0638,Unassigned,,,,,,,0.3920172143717988
17c742b4ce4de21188c439ed48593cdd,Unassigned,,,,,,,0.9577009555125116
d1983b75d47eeb9d02999688984bbc57,Unassigned,,,,,,,0.9758917740600725
1c8b0b204424f435fdca3ef984acad3b,Unassigned,,,,,,,0.5700151147060295
dff29b2b7acaebc05dbc832baee357fd,Unassigned,,,,,,,0.7420602620128088
f6bf63d82df4a4c4082f279ac800bdbd,Unassigned,,,,,,,0.7632290259011865
f599df88c707527a2c8cac056f60c066,Unassigned,,,,,,,0.385509552
d59d4fd829a3eed7ee6808402cb480a5,Unassigned,,,,,,,0.9236318920404315
729ca1ddee1f3b29b6fcd230929b5dff,Unassigned,,,,,,,0.6391511272257879
12748e5d0b5fea69e764665609854b8b,Unassigned,,,,,,,0.27401653025730166
858f90af63aaa87f046c6415dfbf4b1d,Unassigned,,,,,,,0.9416684424980254
11d2d47018b3552cec63e9b72224c17f,Unassigned,,,,,,,0.10146384629675298
5e07ab63dd389036cb2f44092e60102d,Unassigned,,,,,,,0.9677804174478264
e70f12bd99bb46a69ef383fb3be7c091,Unassigned,,,,,,,0.9558306734027995
9b966d846744bf1fa3caf6f6d1e7147b,Unassigned,,,,,,,0.82353529
18df3cedbe741c6e4d493360e7b5b7a6,Unassigned,,,,,,,0.7606893242761809
f02d55c2de5da1b40854f0668f38c831,Unassigned,,,,,,,0.9723949213262831
8a755191241452631e45048c95e0f75e,Unassigned,,,,,,,0.4996185691641629
fe8f674e70abea6e350bddb4dca6394f,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,,,,,0.9999591124242063
